###############################################################################
# SDCS (nb/GeV^6) for the 3PJ Octet channel, longitudinal
# Matrix element normalization follows PRD51 (1995) 1125 Eq. (6.3b) with color
# matrices
###############################################################################
# pT  LP+NLO              LO                    NLO
###############################################################################
108    0.00024139480550719363    8.949192270166519e-6    0.00012914044378180606
109    0.00022842989495490607    8.33578707445955e-6    0.00012230963300600392
110    0.0002162584683387899    7.768997541325046e-6    0.00011589306606622103
111    0.00020482855695139342    7.244934420406015e-6    0.00010986231155028763
112    0.00019408670180192845    6.7600617344913284e-6    0.0001041911201786753
113    0.0001839862529931577    6.3111620945686265e-6    0.00009885523953763055
114    0.00017448408489832985    5.895305672953288e-6    0.00009383224604612983
115    0.00016554030239387664    5.5098224223124226e-6    0.00008910139241492331
116    0.00015711797387238312    5.152277177785948e-6    0.00008464346904578554
117    0.00014918288838669527    4.8204473225246225e-6    0.00008044067798675816
118    0.00014170333455844802    4.512302734657758e-6    0.00007647651820743977
119    0.00013464989913444822    4.225987766689041e-6    0.00007273568108960667
120    0.00012799528329618555    3.9598050372196095e-6    0.0000692039551447597
